refnis;refnis;refnis;periode;aantal transacties;mediaan prijs(€);eerste kwartiel prijs(€);derde kwartiel prijs(€)
25072;NIJVEL;2016;Y;152;247.000;195.000;311.000
25072;NIJVEL;2017;Y;162;245.000;200.000;305.000
25072;NIJVEL;2018;Y;162;266.000;180.000;360.000
25072;NIJVEL;2019;Y;186;286.000;225.000;360.000
25072;NIJVEL;2020;Y;163;295.000;230.000;375.100
25084;PERWIJS;2010;Y;60;199.750;156.000;264.500
25084;PERWIJS;2011;Y;58;225.000;170.000;318.000
25084;PERWIJS;2012;Y;65;216.000;175.000;280.000
25084;PERWIJS;2013;Y;68;230.000;170.000;305.000
25084;PERWIJS;2014;Y;79;199.000;158.000;250.000
25084;PERWIJS;2015;Y;60;210.000;169.000;300.000
25084;PERWIJS;2016;Y;69;244.000;170.000;300.000
25084;PERWIJS;2017;Y;66;230.000;179.000;315.000
25084;PERWIJS;2018;Y;73;264.000;185.000;326.250
25084;PERWIJS;2019;Y;71;250.000;175.000;340.000
25084;PERWIJS;2020;Y;68;291.000;193.000;375.000
25091;RIXENSART;2010;Y;194;325.000;265.000;400.000
25091;RIXENSART;2011;Y;184;347.000;284.000;432.500
25091;RIXENSART;2012;Y;191;335.000;265.000;435.000
25091;RIXENSART;2013;Y;174;335.000;270.000;440.000
25091;RIXENSART;2014;Y;222;331.125;275.000;415.000
25091;RIXENSART;2015;Y;207;352.500;295.000;437.000
25091;RIXENSART;2016;Y;206;330.000;270.000;410.000
25091;RIXENSART;2017;Y;203;360.000;290.000;450.000
25091;RIXENSART;2018;Y;206;370.000;305.000;475.000
25091;RIXENSART;2019;Y;219;400.000;325.000;518.000
25091;RIXENSART;2020;Y;225;385.000;310.000;495.000
25105;TUBEKE;2010;Y;171;199.000;160.000;240.000
25105;TUBEKE;2011;Y;171;205.000;162.000;250.000
25105;TUBEKE;2012;Y;194;215.000;170.000;252.500
25105;TUBEKE;2013;Y;176;202.500;160.000;250.000
25105;TUBEKE;2014;Y;185;210.000;170.000;265.000
25105;TUBEKE;2015;Y;209;217.000;170.000;260.000
25105;TUBEKE;2016;Y;190;212.500;170.000;269.000
25105;TUBEKE;2017;Y;200;225.000;175.000;265.000
25105;TUBEKE;2018;Y;182;225.000;185.000;280.000
25105;TUBEKE;2019;Y;239;236.250;185.000;292.500
25105;TUBEKE;2020;Y;197;250.000;190.000;319.500
25107;VILLERS-LA-VILLE;2010;Y;72;235.500;195.000;289.500
25107;VILLERS-LA-VILLE;2011;Y;92;242.000;185.251;291.000
25107;VILLERS-LA-VILLE;2012;Y;88;240.000;186.500;308.500
25107;VILLERS-LA-VILLE;2013;Y;115;253.000;185.000;340.000
25107;VILLERS-LA-VILLE;2014;Y;89;240.000;185.000;316.000
25107;VILLERS-LA-VILLE;2015;Y;107;246.000;200.000;335.000
25107;VILLERS-LA-VILLE;2016;Y;85;240.000;197.000;333.500
25107;VILLERS-LA-VILLE;2017;Y;88;250.000;202.000;337.000
25107;VILLERS-LA-VILLE;2018;Y;80;263.050;200.000;340.000
25107;VILLERS-LA-VILLE;2019;Y;82;277.500;215.000;360.000
25107;VILLERS-LA-VILLE;2020;Y;94;275.000;210.000;385.000
25110;WATERLOO;2010;Y;263;350.000;285.000;450.000
25110;WATERLOO;2011;Y;231;390.000;303.000;535.000
25110;WATERLOO;2012;Y;266;374.000;299.000;470.000
25110;WATERLOO;2013;Y;285;382.500;287.750;490.000
25110;WATERLOO;2014;Y;252;360.000;292.500;460.000
25110;WATERLOO;2015;Y;285;403.750;310.000;510.000
25110;WATERLOO;2016;Y;309;375.000;295.000;490.000
25110;WATERLOO;2017;Y;327;397.000;300.000;520.000
25110;WATERLOO;2018;Y;298;410.000;325.000;570.000
25110;WATERLOO;2019;Y;296;440.000;350.000;550.000
25110;WATERLOO;2020;Y;313;452.500;360.000;575.000
25112;WAVER;2010;Y;252;260.000;195.000;340.000
25112;WAVER;2011;Y;240;285.000;210.000;380.000
25112;WAVER;2012;Y;223;290.000;220.000;367.000
25112;WAVER;2013;Y;241;285.000;229.000;375.000
25112;WAVER;2014;Y;242;285.000;225.000;375.000
25112;WAVER;2015;Y;229;287.000;225.000;369.000
25112;WAVER;2016;Y;250;295.000;222.000;376.500
25112;WAVER;2017;Y;209;300.000;250.000;396.000
25112;WAVER;2018;Y;286;310.000;242.000;395.000
25112;WAVER;2019;Y;283;321.500;253.000;400.000
25112;WAVER;2020;Y;213;355.000;275.950;435.000
25117;CHASTRE;2010;Y;31;247.500;195.000;300.000
25117;CHASTRE;2011;Y;45;300.000;229.900;375.000
25117;CHASTRE;2012;Y;34;275.000;240.000;349.000
25117;CHASTRE;2013;Y;48;270.000;195.000;317.500
25117;CHASTRE;2014;Y;44;226.000;190.250;297.500
25117;CHASTRE;2015;Y;55;282.500;218.000;345.000
25117;CHASTRE;2016;Y;43;272.500;220.000;325.000
25117;CHASTRE;2017;Y;47;310.000;217.500;352.500
25117;CHASTRE;2018;Y;45;313.075;243.000;395.000
25117;CHASTRE;2019;Y;47;302.934;269.000;380.000
25117;CHASTRE;2020;Y;41;350.000;290.000;450.500
25118;HELECINE;2010;Y;40;212.500;162.500;253.750
25118;HELECINE;2011;Y;29;184.000;146.000;260.000
25118;HELECINE;2012;Y;26;164.500;130.000;225.000
25118;HELECINE;2013;Y;38;176.000;160.000;235.000
25118;HELECINE;2014;Y;36;206.500;167.000;252.500
25118;HELECINE;2015;Y;30;185.000;157.500;265.000
25118;HELECINE;2016;Y;24;210.000;175.000;245.000
25118;HELECINE;2017;Y;30;180.000;160.000;250.000
25118;HELECINE;2018;Y;32;225.000;185.000;299.000
25118;HELECINE;2019;Y;44;189.500;162.500;251.250
25118;HELECINE;2020;Y;28;229.500;180.000;242.500
25119;LASNE;2010;Y;126;449.000;330.000;623.000
25119;LASNE;2011;Y;135;530.000;375.000;720.000
25119;LASNE;2012;Y;117;532.500;407.500;703.813
25119;LASNE;2013;Y;104;480.000;319.000;650.000
25119;LASNE;2014;Y;135;475.000;339.000;650.000
25119;LASNE;2015;Y;132;505.000;340.222;650.000
25119;LASNE;2016;Y;149;470.000;325.000;620.000
25119;LASNE;2017;Y;138;480.000;372.500;647.500
25119;LASNE;2018;Y;161;550.000;395.000;750.000
25119;LASNE;2019;Y;168;535.500;381.000;740.000
25119;LASNE;2020;Y;170;630.000;460.000;815.000
25120;ORP-JAUCHE;2010;Y;92;180.000;140.000;237.500
25120;ORP-JAUCHE;2011;Y;87;210.000;170.000;262.500
25120;ORP-JAUCHE;2012;Y;76;195.000;166.500;252.500
25120;ORP-JAUCHE;2013;Y;88;198.750;160.000;270.000
25120;ORP-JAUCHE;2014;Y;76;205.000;142.000;260.000
25120;ORP-JAUCHE;2015;Y;94;210.000;175.000;260.000
25120;ORP-JAUCHE;2016;Y;86;216.250;156.500;287.500
25120;ORP-JAUCHE;2017;Y;85;240.000;170.000;277.000
25120;ORP-JAUCHE;2018;Y;85;237.500;180.000;315.000
25120;ORP-JAUCHE;2019;Y;98;239.000;170.000;300.000
25120;ORP-JAUCHE;2020;Y;89;240.000;160.000;320.000
25121;OTTIGNIES-LOUVAIN-LA-NEUVE;2010;Y;142;260.000;214.000;329.000
25121;OTTIGNIES-LOUVAIN-LA-NEUVE;2011;Y;150;265.000;219.000;343.600
25121;OTTIGNIES-LOUVAIN-LA-NEUVE;2012;Y;124;300.000;250.000;382.500
25121;OTTIGNIES-LOUVAIN-LA-NEUVE;2013;Y;103;280.000;231.000;350.000
25121;OTTIGNIES-LOUVAIN-LA-NEUVE;2014;Y;147;290.000;247.000;340.000
25121;OTTIGNIES-LOUVAIN-LA-NEUVE;2015;Y;150;298.500;240.000;365.000
25121;OTTIGNIES-LOUVAIN-LA-NEUVE;2016;Y;144;300.000;249.000;365.000
25121;OTTIGNIES-LOUVAIN-LA-NEUVE;2017;Y;141;310.000;266.000;385.000
25121;OTTIGNIES-LOUVAIN-LA-NEUVE;2018;Y;126;320.000;260.000;390.000
25121;OTTIGNIES-LOUVAIN-LA-NEUVE;2019;Y;165;325.000;275.000;420.000
25121;OTTIGNIES-LOUVAIN-LA-NEUVE;2020;Y;118;365.000;300.000;440.000
25122;RAMILLIES;2010;Y;46;213.750;170.000;275.000
25122;RAMILLIES;2011;Y;51;255.000;175.000;290.000
25122;RAMILLIES;2012;Y;51;228.750;185.000;290.000
25122;RAMILLIES;2013;Y;62;263.750;217.500;325.000
25122;RAMILLIES;2014;Y;60;227.500;150.600;280.000
25122;RAMILLIES;2015;Y;64;191.000;135.000;250.000
25122;RAMILLIES;2016;Y;55;225.000;170.000;275.000
25122;RAMILLIES;2017;Y;63;252.500;200.000;325.000
25122;RAMILLIES;2018;Y;57;265.000;191.000;320.000
25122;RAMILLIES;2019;Y;60;282.500;217.000;349.000
25122;RAMILLIES;2020;Y;63;289.000;215.000;365.000
25123;REBECQ;2010;Y;109;185.000;145.000;250.000
25123;REBECQ;2011;Y;93;205.000;160.000;280.000
25123;REBECQ;2012;Y;95;196.000;152.000;270.000
25123;REBECQ;2013;Y;81;210.000;160.000;287.500
25123;REBECQ;2014;Y;111;200.000;150.000;260.000
25123;REBECQ;2015;Y;97;207.500;145.000;300.000
25123;REBECQ;2016;Y;68;220.000;170.000;330.500
25123;REBECQ;2017;Y;103;220.000;160.000;285.000
25123;REBECQ;2018;Y;119;230.000;170.000;290.000
25123;REBECQ;2019;Y;95;230.000;170.000;300.000
25123;REBECQ;2020;Y;120;264.628;205.000;320.000
25124;WALHAIN;2010;Y;46;301.250;230.000;347.500
25124;WALHAIN;2011;Y;42;257.500;200.000;320.000
25124;WALHAIN;2012;Y;48;280.000;230.000;343.000
25124;WALHAIN;2013;Y;38;285.000;237.000;370.000
25124;WALHAIN;2014;Y;39;260.000;215.000;306.000
25124;WALHAIN;2015;Y;48;282.500;224.900;365.500
25124;WALHAIN;2016;Y;49;301.820;245.000;340.000
25124;WALHAIN;2017;Y;39;312.500;240.000;369.000
25124;WALHAIN;2018;Y;41;300.000;210.000;380.000
25124;WALHAIN;2019;Y;47;338.250;255.000;405.000
25124;WALHAIN;2020;Y;33;335.000;291.000;405.000
31003;BEERNEM;2010;Y;101;225.000;174.000;288.000
31003;BEERNEM;2011;Y;103;247.894;180.000;300.000
31003;BEERNEM;2012;Y;94;247.250;195.000;299.000
31003;BEERNEM;2013;Y;86;245.000;190.000;290.000
31003;BEERNEM;2014;Y;116;232.000;175.000;280.500
31003;BEERNEM;2015;Y;70;254.500;197.500;299.000
31003;BEERNEM;2016;Y;126;250.000;199.000;307.500
31003;BEERNEM;2017;Y;113;250.000;200.000;313.750
31003;BEERNEM;2018;Y;112;270.000;210.000;334.000
31003;BEERNEM;2019;Y;137;294.600;205.000;360.000
31003;BEERNEM;2020;Y;109;284.000;227.000;376.000
31004;BLANKENBERGE;2010;Y;110;184.000;145.000;250.000
31004;BLANKENBERGE;2011;Y;132;187.000;132.000;270.000
31004;BLANKENBERGE;2012;Y;108;206.000;150.000;249.500
31004;BLANKENBERGE;2013;Y;109;208.250;160.000;276.250
31004;BLANKENBERGE;2014;Y;124;209.000;150.000;285.000
31004;BLANKENBERGE;2015;Y;130;209.000;170.000;278.000
31004;BLANKENBERGE;2016;Y;111;227.500;166.500;297.000
31004;BLANKENBERGE;2017;Y;135;260.000;189.000;330.000
31004;BLANKENBERGE;2018;Y;129;216.500;155.000;270.000
31004;BLANKENBERGE;2019;Y;171;250.000;185.000;315.000
31004;BLANKENBERGE;2020;Y;118;262.500;198.000;360.000
31005;BRUGGE;2010;Y;1.103;213.000;171.500;272.500
31005;BRUGGE;2011;Y;1.130;222.000;175.000;285.000
31005;BRUGGE;2012;Y;1.007;233.000;181.000;300.000
31005;BRUGGE;2013;Y;1.036;240.000;190.000;310.000
31005;BRUGGE;2014;Y;1.303;240.000;190.000;300.500
31005;BRUGGE;2015;Y;1.009;247.500;195.000;310.000
31005;BRUGGE;2016;Y;1.321;245.000;195.000;310.000
31005;BRUGGE;2017;Y;1.214;259.000;200.000;321.000
31005;BRUGGE;2018;Y;1.268;269.000;213.000;342.000
31005;BRUGGE;2019;Y;1.593;275.000;220.000;349.000
31005;BRUGGE;2020;Y;1.125;289.900;229.000;365.000
31006;DAMME;2010;Y;78;248.750;195.000;330.000
31006;DAMME;2011;Y;79;290.000;210.000;350.000
31006;DAMME;2012;Y;79;278.000;220.000;360.000
31006;DAMME;2013;Y;88;290.000;227.000;374.000
31006;DAMME;2014;Y;106;297.500;219.000;379.500
31006;DAMME;2015;Y;87;317.000;235.000;400.000
31006;DAMME;2016;Y;98;300.000;237.000;347.500
31006;DAMME;2017;Y;116;310.000;235.000;399.900
31006;DAMME;2018;Y;114;300.000;230.000;370.000
31006;DAMME;2019;Y;134;328.750;250.000;410.000
31006;DAMME;2020;Y;108;325.000;260.000;410.000
31012;JABBEKE;2010;Y;107;249.500;195.000;320.000
31012;JABBEKE;2011;Y;93;250.000;195.000;349.000
31012;JABBEKE;2012;Y;80;290.000;210.000;355.000
31012;JABBEKE;2013;Y;97;250.000;220.000;325.000
31012;JABBEKE;2014;Y;111;283.000;225.000;375.000
31012;JABBEKE;2015;Y;84;285.000;215.000;350.000
31012;JABBEKE;2016;Y;99;267.500;198.500;350.000
31012;JABBEKE;2017;Y;106;315.000;249.000;400.000
31012;JABBEKE;2018;Y;128;300.000;249.000;385.000
31012;JABBEKE;2019;Y;170;310.000;240.500;390.000
31012;JABBEKE;2020;Y;125;350.000;279.000;460.000
31022;OOSTKAMP;2010;Y;151;220.000;178.000;285.000
31022;OOSTKAMP;2011;Y;154;235.000;185.000;302.500
31022;OOSTKAMP;2012;Y;150;248.500;197.000;300.000
31022;OOSTKAMP;2013;Y;152;280.000;207.250;350.000
31022;OOSTKAMP;2014;Y;190;270.000;220.000;330.000
31022;OOSTKAMP;2015;Y;139;275.000;218.000;330.000
31022;OOSTKAMP;2016;Y;185;275.000;210.000;346.000
31022;OOSTKAMP;2017;Y;195;280.000;215.250;365.000
31022;OOSTKAMP;2018;Y;221;299.000;250.000;382.000
31022;OOSTKAMP;2019;Y;286;303.500;242.000;387.500
31022;OOSTKAMP;2020;Y;180;315.000;260.000;395.000
31033;TORHOUT;2010;Y;125;225.000;165.000;260.000
31033;TORHOUT;2011;Y;150;206.000;170.000;258.000
31033;TORHOUT;2012;Y;149;212.000;165.000;260.000
31033;TORHOUT;2013;Y;144;240.000;182.000;280.000
31033;TORHOUT;2014;Y;181;230.000;185.000;300.000
31033;TORHOUT;2015;Y;109;240.000;185.000;300.000
31033;TORHOUT;2016;Y;155;230.000;175.000;285.000
31033;TORHOUT;2017;Y;170;245.000;180.000;300.000
31033;TORHOUT;2018;Y;217;255.000;195.500;323.000
31033;TORHOUT;2019;Y;256;262.400;200.000;325.000
31033;TORHOUT;2020;Y;164;265.000;190.000;325.000
31040;ZEDELGEM;2010;Y;171;235.500;187.000;300.000
31040;ZEDELGEM;2011;Y;166;242.500;195.000;303.500
31040;ZEDELGEM;2012;Y;170;243.500;184.000;300.000
31040;ZEDELGEM;2013;Y;153;250.000;200.000;309.000
31040;ZEDELGEM;2014;Y;212;259.500;200.000;318.000
31040;ZEDELGEM;2015;Y;152;250.000;200.000;315.000
31040;ZEDELGEM;2016;Y;194;270.000;210.000;318.000
31040;ZEDELGEM;2017;Y;211;269.000;220.000;341.000
31040;ZEDELGEM;2018;Y;236;275.001;219.500;330.000
31040;ZEDELGEM;2019;Y;246;299.000;232.000;375.000
31040;ZEDELGEM;2020;Y;154;290.000;238.750;359.500
31042;ZUIENKERKE;2010;Y;15;;;
31042;ZUIENKERKE;2011;Y;24;289.500;186.250;402.500
31042;ZUIENKERKE;2012;Y;15;;;
31042;ZUIENKERKE;2013;Y;26;290.000;250.000;350.000
31042;ZUIENKERKE;2014;Y;19;300.000;210.000;362.500
31042;ZUIENKERKE;2015;Y;18;277.500;176.200;300.000
31042;ZUIENKERKE;2016;Y;26;325.000;195.000;425.000
31042;ZUIENKERKE;2017;Y;18;;;
31042;ZUIENKERKE;2018;Y;29;312.500;246.250;360.000
31042;ZUIENKERKE;2019;Y;36;350.000;250.000;440.000
31042;ZUIENKERKE;2020;Y;31;349.000;265.000;431.000
31043;KNOKKE-HEIST;2010;Y;237;455.000;275.000;890.000
31043;KNOKKE-HEIST;2011;Y;301;480.000;295.000;900.000
31043;KNOKKE-HEIST;2012;Y;214;450.000;275.000;1.000.000
31043;KNOKKE-HEIST;2013;Y;221;402.500;265.000;845.000
31043;KNOKKE-HEIST;2014;Y;214;500.000;297.500;1.000.000
31043;KNOKKE-HEIST;2015;Y;289;508.000;310.000;935.000
31043;KNOKKE-HEIST;2016;Y;290;470.000;292.500;1.000.000
31043;KNOKKE-HEIST;2017;Y;373;475.000;305.000;1.050.000
31043;KNOKKE-HEIST;2018;Y;340;530.000;310.000;1.030.000
31043;KNOKKE-HEIST;2019;Y;345;510.000;358.000;1.050.000
31043;KNOKKE-HEIST;2020;Y;352;675.000;400.000;1.325.000
32003;DIKSMUIDE;2010;Y;153;175.000;135.000;230.000
32003;DIKSMUIDE;2011;Y;141;197.500;150.000;250.000
32003;DIKSMUIDE;2012;Y;119;201.500;145.000;265.000
32003;DIKSMUIDE;2013;Y;139;220.000;168.200;270.000
32003;DIKSMUIDE;2014;Y;169;202.000;155.000;270.000
32003;DIKSMUIDE;2015;Y;117;190.000;130.000;250.000
32003;DIKSMUIDE;2016;Y;147;225.000;158.750;287.250
32003;DIKSMUIDE;2017;Y;169;215.000;150.000;285.000
32003;DIKSMUIDE;2018;Y;149;220.000;170.000;279.000
32003;DIKSMUIDE;2019;Y;213;240.000;175.000;304.000
32003;DIKSMUIDE;2020;Y;128;240.000;175.000;298.000
32006;HOUTHULST;2010;Y;95;148.750;120.000;200.000
32006;HOUTHULST;2011;Y;91;172.500;140.000;235.000
32006;HOUTHULST;2012;Y;90;199.836;152.000;245.000
32006;HOUTHULST;2013;Y;102;170.000;130.500;222.000
32006;HOUTHULST;2014;Y;107;180.000;120.000;260.288
32006;HOUTHULST;2015;Y;75;204.000;130.000;261.000
32006;HOUTHULST;2016;Y;110;195.000;160.000;250.000
32006;HOUTHULST;2017;Y;107;215.000;140.500;280.000
32006;HOUTHULST;2018;Y;109;228.000;162.500;282.500
32006;HOUTHULST;2019;Y;145;230.000;162.500;290.000
32006;HOUTHULST;2020;Y;92;227.500;150.000;270.000
32010;KOEKELARE;2010;Y;72;185.000;159.500;231.000
32010;KOEKELARE;2011;Y;90;181.808;148.000;225.000
32010;KOEKELARE;2012;Y;86;179.500;140.000;225.000
32010;KOEKELARE;2013;Y;66;185.000;159.750;237.500
32010;KOEKELARE;2014;Y;90;206.500;158.750;255.500
32010;KOEKELARE;2015;Y;67;230.000;141.000;270.000
32010;KOEKELARE;2016;Y;62;212.500;156.250;275.000
32010;KOEKELARE;2017;Y;67;205.000;150.000;250.000
32010;KOEKELARE;2018;Y;86;220.000;175.000;300.000
32010;KOEKELARE;2019;Y;111;230.000;177.000;280.000
32010;KOEKELARE;2020;Y;94;233.500;152.500;280.000
32011;KORTEMARK;2010;Y;109;160.000;130.000;220.000
32011;KORTEMARK;2011;Y;98;175.000;148.000;209.000
32011;KORTEMARK;2012;Y;97;200.000;170.000;255.000
32011;KORTEMARK;2013;Y;121;215.000;160.000;260.000
32011;KORTEMARK;2014;Y;139;190.000;150.000;245.000
32011;KORTEMARK;2015;Y;88;189.250;140.000;264.500
32011;KORTEMARK;2016;Y;115;212.000;161.750;265.000
32011;KORTEMARK;2017;Y;136;215.000;167.190;278.500
32011;KORTEMARK;2018;Y;116;215.000;170.000;285.000
32011;KORTEMARK;2019;Y;158;235.000;175.000;310.000
32011;KORTEMARK;2020;Y;97;232.500;193.000;302.500
32030;LO-RENINGE;2010;Y;22;192.250;155.000;243.900
32030;LO-RENINGE;2011;Y;17;170.000;130.000;223.000
32030;LO-RENINGE;2012;Y;27;161.500;114.000;230.000
32030;LO-RENINGE;2013;Y;23;190.000;155.000;280.000
32030;LO-RENINGE;2014;Y;34;174.500;135.000;250.000
32030;LO-RENINGE;2015;Y;20;;;
32030;LO-RENINGE;2016;Y;33;235.000;200.000;288.000
32030;LO-RENINGE;2017;Y;33;239.900;145.000;315.000
32030;LO-RENINGE;2018;Y;21;257.000;160.000;300.000
32030;LO-RENINGE;2019;Y;31;200.000;164.500;265.000
32030;LO-RENINGE;2020;Y;28;282.500;159.000;340.000
33011;IEPER;2010;Y;287;155.000;115.000;216.500
33011;IEPER;2011;Y;288;180.000;137.658;233.125
33011;IEPER;2012;Y;253;180.000;132.000;240.000
33011;IEPER;2013;Y;295;185.000;140.000;250.000
33011;IEPER;2014;Y;341;185.000;150.000;258.000
33011;IEPER;2015;Y;247;178.000;130.000;250.000
33011;IEPER;2016;Y;312;198.000;148.000;270.000
33011;IEPER;2017;Y;318;215.000;150.000;290.000
33011;IEPER;2018;Y;300;220.000;155.000;288.000
33011;IEPER;2019;Y;432;230.000;170.000;300.000
33011;IEPER;2020;Y;272;226.000;160.000;300.000
33016;MESEN;2010;Y;19;100.000;90.000;131.500
33016;MESEN;2011;Y;16;129.000;94.000;161.875
33016;MESEN;2012;Y;9;;;
33016;MESEN;2013;Y;10;;;
33016;MESEN;2014;Y;15;;;
33016;MESEN;2015;Y;12;;;
33016;MESEN;2016;Y;20;;;
33016;MESEN;2017;Y;17;88.500;61.500;119.000
33016;MESEN;2018;Y;13;;;
33016;MESEN;2019;Y;13;;;
33016;MESEN;2020;Y;19;88.000;78.000;153.000
33021;POPERINGE;2010;Y;186;144.500;85.000;200.000
33021;POPERINGE;2011;Y;190;155.000;90.000;224.750
33021;POPERINGE;2012;Y;163;150.000;97.500;202.500
33021;POPERINGE;2013;Y;159;156.000;105.000;238.000
33021;POPERINGE;2014;Y;214;174.263;117.500;249.000
33021;POPERINGE;2015;Y;149;180.000;112.000;248.000
33021;POPERINGE;2016;Y;166;180.000;140.250;228.825
33021;POPERINGE;2017;Y;170;170.000;118.000;240.000
33021;POPERINGE;2018;Y;185;189.850;126.500;260.000
33021;POPERINGE;2019;Y;222;198.500;139.000;270.000
33021;POPERINGE;2020;Y;198;196.750;140.000;267.500
33029;WERVIK;2010;Y;172;139.250;91.000;190.000
33029;WERVIK;2011;Y;198;148.250;105.000;180.000
33029;WERVIK;2012;Y;166;144.500;100.000;185.000
33029;WERVIK;2013;Y;192;150.000;106.000;196.750
33029;WERVIK;2014;Y;217;150.000;107.000;200.000
33029;WERVIK;2015;Y;164;150.000;92.000;210.000
33029;WERVIK;2016;Y;190;148.000;110.000;210.000
33029;WERVIK;2017;Y;167;170.000;110.000;235.000
33029;WERVIK;2018;Y;209;170.000;118.000;240.000
33029;WERVIK;2019;Y;226;176.000;123.966;235.000
33029;WERVIK;2020;Y;178;178.000;120.000;240.000
33037;ZONNEBEKE;2010;Y;91;175.000;135.000;220.000
33037;ZONNEBEKE;2011;Y;102;172.500;137.000;223.000
33037;ZONNEBEKE;2012;Y;85;185.000;155.000;235.000
33037;ZONNEBEKE;2013;Y;97;195.000;153.000;275.000
33037;ZONNEBEKE;2014;Y;122;205.000;160.000;265.000
33037;ZONNEBEKE;2015;Y;97;200.000;161.000;275.000
33037;ZONNEBEKE;2016;Y;124;210.000;149.000;270.000
33037;ZONNEBEKE;2017;Y;111;212.000;160.000;285.000
33037;ZONNEBEKE;2018;Y;102;201.000;158.063;265.000
33037;ZONNEBEKE;2019;Y;175;225.000;165.000;316.500
33037;ZONNEBEKE;2020;Y;93;249.000;170.000;315.000
33039;HEUVELLAND;2010;Y;75;122.000;82.500;195.000
33039;HEUVELLAND;2011;Y;74;160.000;90.000;215.500
33039;HEUVELLAND;2012;Y;75;170.000;112.500;235.000
33039;HEUVELLAND;2013;Y;71;140.000;99.500;200.000
33039;HEUVELLAND;2014;Y;79;175.000;115.000;279.000
33039;HEUVELLAND;2015;Y;66;157.500;110.000;256.000
33039;HEUVELLAND;2016;Y;62;141.250;108.000;183.000
33039;HEUVELLAND;2017;Y;83;182.000;120.000;241.000
33039;HEUVELLAND;2018;Y;71;195.000;133.000;248.000
33039;HEUVELLAND;2019;Y;108;199.000;127.500;261.000
33039;HEUVELLAND;2020;Y;78;175.000;111.250;252.500
33040;LANGEMARK-POELKAPELLE;2010;Y;56;159.336;119.500;215.355
33040;LANGEMARK-POELKAPELLE;2011;Y;58;175.000;135.000;250.000
33040;LANGEMARK-POELKAPELLE;2012;Y;52;160.000;122.500;236.000
33040;LANGEMARK-POELKAPELLE;2013;Y;65;192.000;160.000;280.000
33040;LANGEMARK-POELKAPELLE;2014;Y;72;200.000;127.500;250.000
33040;LANGEMARK-POELKAPELLE;2015;Y;45;190.000;151.000;235.000
33040;LANGEMARK-POELKAPELLE;2016;Y;74;205.000;157.500;249.500
33040;LANGEMARK-POELKAPELLE;2017;Y;61;215.000;150.000;280.000
33040;LANGEMARK-POELKAPELLE;2018;Y;74;210.000;180.000;285.000
33040;LANGEMARK-POELKAPELLE;2019;Y;78;220.000;161.500;302.500
33040;LANGEMARK-POELKAPELLE;2020;Y;61;249.500;195.000;345.000
33041;VLETEREN;2010;Y;35;150.000;94.000;207.000
33041;VLETEREN;2011;Y;39;148.740;110.000;225.000
33041;VLETEREN;2012;Y;37;195.000;150.000;240.000
33041;VLETEREN;2013;Y;28;165.000;114.000;249.500
33041;VLETEREN;2014;Y;23;229.000;172.500;289.000
33041;VLETEREN;2015;Y;28;224.500;173.250;299.859
33041;VLETEREN;2016;Y;26;190.000;118.000;255.000
33041;VLETEREN;2017;Y;43;245.000;175.000;295.000
33041;VLETEREN;2018;Y;25;240.000;150.000;307.000
33041;VLETEREN;2019;Y;29;191.750;141.048;282.500
33041;VLETEREN;2020;Y;26;211.750;127.000;297.500
34002;ANZEGEM;2010;Y;115;185.000;149.000;237.000
34002;ANZEGEM;2011;Y;125;192.500;150.000;240.000
34002;ANZEGEM;2012;Y;87;200.000;150.000;275.000
34002;ANZEGEM;2013;Y;124;192.500;160.000;250.000
34002;ANZEGEM;2014;Y;136;200.000;152.500;258.250
34002;ANZEGEM;2015;Y;85;225.000;174.000;277.000
34002;ANZEGEM;2016;Y;131;217.750;165.000;277.000
34002;ANZEGEM;2017;Y;138;225.000;185.000;285.000
34002;ANZEGEM;2018;Y;155;237.500;175.000;312.500
34002;ANZEGEM;2019;Y;168;245.000;189.000;315.000
34002;ANZEGEM;2020;Y;132;266.250;200.000;362.000
34003;AVELGEM;2010;Y;83;157.500;95.000;200.000
34003;AVELGEM;2011;Y;87;150.000;107.000;200.000
34003;AVELGEM;2012;Y;86;186.250;140.000;245.000
34003;AVELGEM;2013;Y;82;165.750;125.000;215.000
34003;AVELGEM;2014;Y;121;170.000;125.000;225.000
34003;AVELGEM;2015;Y;80;171.250;130.000;219.000
34003;AVELGEM;2016;Y;89;175.000;135.000;240.000
34003;AVELGEM;2017;Y;123;185.000;140.000;238.000
34003;AVELGEM;2018;Y;91;182.000;150.000;240.000
34003;AVELGEM;2019;Y;138;214.750;160.000;271.000
34003;AVELGEM;2020;Y;94;204.000;120.000;270.000
34009;DEERLIJK;2010;Y;99;167.000;130.000;225.000
34009;DEERLIJK;2011;Y;84;172.850;141.350;227.500
34009;DEERLIJK;2012;Y;106;187.668;141.000;249.500
34009;DEERLIJK;2013;Y;95;185.000;150.000;235.000
34009;DEERLIJK;2014;Y;150;187.500;152.000;245.000
34009;DEERLIJK;2015;Y;106;215.000;165.000;250.000
34009;DEERLIJK;2016;Y;118;200.000;150.000;250.000
34009;DEERLIJK;2017;Y;127;190.000;135.000;254.100
34009;DEERLIJK;2018;Y;112;210.000;160.000;267.000
34009;DEERLIJK;2019;Y;188;240.000;177.000;305.000
34009;DEERLIJK;2020;Y;123;246.500;167.500;300.000
